DOI,title,year,num_citations,num_views,document_type,num_authors,num_references,num_figures,num_equations,num_countries,num_words_title,num_words_abstract,prop_words_abs,prop_simple_words_abs,first_au_F,last_au_F
10.1371/journal.pcbi.1005380,A model for brain life history evolution,2017,6,10156,Article,3,120,6,36,3,7,287,0.97,0.329,0,0
10.1371/journal.pcbi.1005381,Unifying view of mechanical and functional hotspots across class A GPCRs,2017,8,3706,Article,6,35,4,4,3,11,164,0.973,0.261,0.036,0.018
10.1371/journal.pcbi.1005382,Human mobility and the spatial transmission of influenza in the United States,2017,53,11491,Article,8,42,6,11,4,12,158,0.964,0.375,0,NA
10.1371/journal.pcbi.1005383,Computational identification of the selenocysteine tRNA (tRNA<sup>Sec</sup>) in genomes,2017,22,6410,Article,3,75,9,0,3,12,258,0.911,0.291,NA,0
10.1371/journal.pcbi.1005384,"Co-emergence of multi-scale cortical activities of irregular firing, oscillations and avalanches achieves cost-efficient information capacity",2017,15,4639,Article,3,85,9,35,4,18,150,0.99,0.34,NA,NA
10.1371/journal.pcbi.1005385,Classification and adaptive behavior prediction of children with autism spectrum disorder based upon multivariate data analysis of markers of oxidative stress and DNA methylation,2017,48,54281,Article,5,58,6,6,2,24,249,0.945,0.374,0.004,0
10.1371/journal.pcbi.1005386,Testing the limits of gradient sensing,2017,7,4585,Article,2,37,10,32,2,6,249,0.98,0.355,0,0.004
10.1371/journal.pcbi.1005387,Comparing individual-based approaches to modelling the self-organization of multicellular tissues,2017,52,9508,Article,5,77,12,19,3,12,203,0.984,0.379,0.005,0.004
10.1371/journal.pcbi.1005388,graph-GPA: A graphical model for prioritizing GWAS results and investigating pleiotropic architecture,2017,6,6400,Article,3,48,4,8,2,13,247,0.943,0.343,NA,0
10.1371/journal.pcbi.1005389,Bayesian phylogeography of influenza A/H3N2 for the 2014-15 season in the United States using three frameworks of ancestral state reconstruction,2017,17,4535,Article,3,36,4,0,2,22,289,0.933,0.337,0.004,0.003
10.1371/journal.pcbi.1005390,On the stability and dynamics of stochastic spiking neuron models: Nonlinear Hawkes process and point process GLMs,2017,23,6264,Article,3,54,10,38,4,17,321,0.972,0.32,0.004,0.004
10.1371/journal.pcbi.1005391,Mathematical models of tissue stem and transit target cell divisions and the risk of radiation- or smoking-associated cancer,2017,7,3250,Article,2,74,6,18,3,19,523,0.936,0.322,0.003,0
10.1371/journal.pcbi.1005392,Depth-dependent flow and pressure characteristics in cortical microvascular networks,2017,37,5443,Article,5,62,3,10,3,10,255,0.945,0.372,1,0
10.1371/journal.pcbi.1005393,Erratum: Correction: Psychotic Experiences and Overhasty Inferences Are Related to Maladaptive Learning (PLoS computational biology (2017) 13 1 (e1005328)),2017,1,2118,Erratum,4,1,0,0,0,19,NA,0,0,0,1
10.1371/journal.pcbi.1005393,"Correction to: Psychotic Experiences and Overhasty Inferences Are Related to Maladaptive Learning (PLOS Computational Biology, (2017), 13, 1, (e1005328), 10.1371/journal.pcbi.1005328)",2017,0,2118,Erratum,1,1,0,0,0,24,NA,0,0,0,1
10.1371/journal.pcbi.1005394,A general model for metabolic scaling in self-similar asymmetric networks,2017,16,4597,Article,3,45,7,32,2,11,277,0.96,0.393,0.007,0.004
10.1371/journal.pcbi.1005395,Dysfunctions of the basal ganglia-cerebellar-thalamo-cortical system produce motor tics in Tourette syndrome,2017,40,14242,Article,4,154,12,5,3,15,267,0.993,0.348,0.822,0
10.1371/journal.pcbi.1005396,"Metabolic regulation is sufficient for global and robust coordination of glucose uptake, catabolism, energy production and growth in Escherichia coli",2017,36,9233,Article,3,88,8,14,4,20,176,0.991,0.362,0.004,0.006
10.1371/journal.pcbi.1005397,"Bioenergetics-based modeling of Plasmodium falciparum metabolism reveals its essential genes, nutritional requirements, and thermodynamic bottlenecks",2017,26,6696,Article,5,67,3,0,2,16,254,0.944,0.268,0,NA
10.1371/journal.pcbi.1005398,Conformational diversity analysis reveals three functional mechanisms in proteins,2017,19,4875,Article,7,66,7,0,3,9,254,0.924,0.326,0.007,0.003
10.1371/journal.pcbi.1005399,Ten simple rules for responsible big data research,2017,66,82387,Editorial,13,38,0,0,3,8,NA,0,0,0.003,0.005
10.1371/journal.pcbi.1005400,The role of the Hes1 crosstalk hub in Notch-Wnt interactions of the intestinal crypt,2017,18,6012,Article,8,118,7,3,3,15,302,0.93,0.291,0.999,0.997
10.1371/journal.pcbi.1005401,"Correction to: Behavioral Modeling of Human Choices Reveals Dissociable Effects of Physical Effort and Temporal Delay on Reward Devaluation (PLOS Computational Biology, (2015), 11, 3, (e1004116), 10.1371/journal.pcbi.1004116)",2017,0,1888,Erratum,1,1,0,0,0,31,NA,0,0,NA,NA
10.1371/journal.pcbi.1005402,"Correction to: Inference of Quantitative Models of Bacterial Promoters from Time-Series Reporter Gene Data (PLOS Computational Biology, (2015), 11, 1, (e1004028), 10.1371/journal.pcbi.1004028)",2017,0,1767,Erratum,1,1,0,0,0,27,NA,0,0,NA,NA
10.1371/journal.pcbi.1005403,Imputation for transcription factor binding predictions based on deep learning,2017,34,13179,Article,2,42,5,6,2,10,194,0.936,0.321,0,NA
10.1371/journal.pcbi.1005404,Metacoder: An R package for visualization and manipulation of community taxonomic diversity data,2017,112,29404,Article,3,25,7,0,2,13,222,0.966,0.317,0.003,0
10.1371/journal.pcbi.1005405,Fidelity of the representation of value in decision-making,2017,2,4913,Article,2,48,7,1,1,9,214,1,0.331,0.004,0.006
10.1371/journal.pcbi.1005406,A magnesium-induced triplex pre-organizes the SAM-II riboswitch,2017,9,4404,Article,8,68,5,2,2,10,179,0.947,0.289,NA,1
10.1371/journal.pcbi.1005407,Modeling of the axon membrane skeleton structure and implications for its mechanical properties,2017,31,6940,Article,6,59,5,1,2,13,221,0.947,0.272,0,0.007
10.1371/journal.pcbi.1005408,Human behavioral complexity peaks at age 25,2017,20,56137,Article,5,57,3,0,6,7,169,0.953,0.411,0.002,0.003
10.1371/journal.pcbi.1005409,From elementary flux modes to elementary flux vectors: Metabolic pathway analysis with arbitrary linear flux constraints,2017,26,7625,Review,8,57,6,22,3,16,290,0.968,0.351,0,0.002
10.1371/journal.pcbi.1005410,Multiregional integration in the brain during resting-state fMRI activity,2017,3,4828,Article,4,54,7,4,3,10,243,0.952,0.312,NA,0.005
10.1371/journal.pcbi.1005411,Bistable front dynamics in a contractile medium: Travelling wave fronts and cortical advection define stable zones of RhoA signaling at epithelial adherens junctions,2017,7,3740,Article,7,43,9,9,3,23,149,0.969,0.361,1,0
10.1371/journal.pcbi.1005412,Ten simple rules for making research software more robust,2017,22,19920,Editorial,2,27,0,0,2,9,58,0.979,0.542,0.835,0.002
10.1371/journal.pcbi.1005413,Managing uncertainty in metabolic network structure and improving predictions using EnsembleFBA,2017,14,5055,Article,2,34,8,25,2,11,279,0.963,0.348,0.003,0.005
10.1371/journal.pcbi.1005414,The genotype-phenotype map of an evolving digital organism,2017,13,9812,Article,4,68,5,1,3,9,235,0.967,0.383,0.006,0.007
10.1371/journal.pcbi.1005415,A thermodynamically consistent model of the post-translational Kai circadian clock,2017,16,3830,Article,3,65,12,24,3,11,293,0.929,0.346,0,0
10.1371/journal.pcbi.1005416,Inferring epidemiological parameters from phylogenies using regression-ABC: A comparative study,2017,14,5543,Article,3,76,7,4,2,11,279,0.957,0.331,0.998,0.004
10.1371/journal.pcbi.1005417,"Modelling T cell proliferation: Dynamics heterogeneity depending on cell differentiation, age, and genetic background",2017,4,7608,Article,2,63,8,2,2,14,257,0.951,0.261,0.017,NA
10.1371/journal.pcbi.1005418,Sequential inference as a mode of cognition and its correlates in fronto-parietal and hippocampal brain regions,2017,9,6614,Article,5,69,5,12,3,17,149,1,0.368,0.004,0.005
10.1371/journal.pcbi.1005419,Assessing computational genomics skills: Our experience in the H3ABioNet African bioinformatics network,2017,5,4137,Article,40,3,0,0,5,12,123,0.941,0.365,NA,0.642
10.1371/journal.pcbi.1005420,A comprehensive overview and evaluation of circular RNA detection tools,2017,160,22131,Review,4,55,6,0,2,10,186,0.895,0.274,NA,0.029
10.1371/journal.pcbi.1005421,Mechanisms of fast and stringent search in homologous pairing of double-stranded DNA,2017,2,3772,Article,4,35,4,4,2,13,252,0.988,0.364,0.013,0.999
10.1371/journal.pcbi.1005422,"Learning about and from others' prudence, impatience or laziness: The computational bases of attitude alignment",2017,7,10233,Article,2,92,7,17,3,15,216,0.978,0.346,0.996,0.95
10.1371/journal.pcbi.1005423,Fast online deconvolution of calcium imaging data,2017,69,17872,Article,3,50,6,32,2,7,188,0.97,0.273,0,0.002
10.1371/journal.pcbi.1005424,Biomarkers are used to predict quantitative metabolite concentration profiles in human red blood cells,2017,8,5070,Article,3,24,2,4,2,14,158,0.899,0.364,0.005,0
10.1371/journal.pcbi.1005425,Jupyter and Galaxy: Easing entry barriers into complex data analyses for biomedical researchers,2017,31,11039,Article,10,21,2,0,4,13,98,0.986,0.31,NA,0.001
10.1371/journal.pcbi.1005426,Patient-specific modeling of individual sickle cell behavior under transient hypoxia,2017,11,4616,Article,5,53,6,5,2,11,215,0.965,0.322,NA,0.007
10.1371/journal.pcbi.1005427,Structurally detailed coarse-grained model for Sec-facilitated co-translational protein translocation and membrane integration,2017,10,4461,Article,4,79,6,20,2,15,186,0.952,0.26,0.005,0.004
10.1371/journal.pcbi.1005428,Oncodomains: A protein domain-centric framework for analyzing rare variants in tumor samples,2017,11,10523,Article,5,144,6,7,2,13,248,0.986,0.352,0.004,1
10.1371/journal.pcbi.1005429,Feedback between motion and sensation provides nonlinear boost in run-and-tumble navigation,2017,12,3978,Article,3,49,3,53,2,13,244,1,0.333,NA,0.035
10.1371/journal.pcbi.1005430,Hard real-time closed-loop electrophysiology with the Real-Time eXperiment Interface (RTXI),2017,29,5170,Article,6,52,8,0,2,13,171,0.99,0.317,0,0.004
10.1371/journal.pcbi.1005431,Parameter estimation for multistage clonal expansion models from cancer incidence data: A practical identifiability analysis,2017,8,3463,Article,3,44,10,14,2,15,261,0.98,0.378,0.004,0.999
10.1371/journal.pcbi.1005432,Reconstruction and signal propagation analysis of the Syk signaling network in breast cancer cells,2017,7,4650,Article,10,71,6,3,2,14,256,0.96,0.235,NA,NA
10.1371/journal.pcbi.1005433,Fragility of foot process morphology in kidney podocytes arises from chaotic spatial propagation of cytoskeletal instability,2017,9,3859,Article,10,38,6,3,2,16,154,0.918,0.258,NA,0.703
10.1371/journal.pcbi.1005434,Dynamics robustness of cascading systems,2017,3,3859,Article,3,34,5,10,2,5,300,0.96,0.313,0.004,NA
10.1371/journal.pcbi.1005435,Variable habitat conditions drive species covariation in the human microbiota,2017,6,4585,Article,3,44,5,11,2,10,125,0.975,0.412,0.005,1
10.1371/journal.pcbi.1005436,Computation and measurement of cell decision making errors using single cell data,2017,9,5663,Article,6,13,2,31,3,12,307,0.96,0.325,0.821,0.269
10.1371/journal.pcbi.1005437,Stimulus-specific adaptation in a recurrent network model of primary auditory cortex,2017,17,6696,Article,2,73,10,20,2,12,238,0.971,0.375,NA,0.02
10.1371/journal.pcbi.1005438,Temporal specificity of the initial adaptive response in motor adaptation,2017,4,2572,Article,3,41,5,0,2,10,280,0.964,0.41,NA,0.019
10.1371/journal.pcbi.1005439,"Correction to: A Molecular Clock Infers Heterogeneous Tissue Age Among Patients with Barrett’s Esophagus (PLOS Computational Biology, (2016), 12, 5, (e1004919), 10.1371/journal.pcbi.1004919)",2017,0,1661,Erratum,1,1,0,0,0,27,NA,0,0,NA,NA
10.1371/journal.pcbi.1005440,Increased decision thresholds enhance information gathering performance in juvenile Obsessive-Compulsive Disorder (OCD),2017,20,5920,Article,8,78,4,0,3,13,193,0.983,0.273,0,0.005
10.1371/journal.pcbi.1005441,Peptide probes derived from pertuzumab by molecular dynamics modeling for HER2 positive tumor imaging,2017,7,4479,Article,8,67,7,1,3,14,169,0.906,0.415,NA,NA
10.1371/journal.pcbi.1005442,PLOS Computational Biology 2016 Reviewer and Editorial Board Thank You,2017,2,3823,Editorial,1,2,0,0,0,10,NA,0,0,NA,NA
10.1371/journal.pcbi.1005443,Geometry can provide long-range mechanical guidance for embryogenesis,2017,14,4656,Article,6,51,9,4,3,9,302,0.988,0.354,NA,0.997
10.1371/journal.pcbi.1005444,redGEM: Systematic reduction and analysis of genome-scale metabolic reconstructions for development of consistent core metabolic models,2017,23,4748,Article,4,59,4,5,2,17,213,1,0.331,0,NA
10.1371/journal.pcbi.1005445,A computational analysis of in vivo VEGFR activation by multiple co-expressed ligands,2017,17,4472,Article,2,101,9,0,2,13,288,0.913,0.32,0.962,NA
10.1371/journal.pcbi.1005446,"Navigating in foldonia: Using accelerated molecular dynamics to explore stability, unfolding and self-healing of the β-solenoid structure formed by a silk-like polypeptide",2017,7,3863,Article,3,26,12,7,3,25,206,0.935,0.324,NA,0.99
10.1371/journal.pcbi.1005447,"Dynamic compensation, parameter identifiability, and equivariances",2017,11,3822,Article,1,34,0,69,2,6,137,0.989,0.418,0.004,0.004
10.1371/journal.pcbi.1005448,Phylodynamics on local sexual contact networks,2017,7,3536,Article,4,68,6,17,2,6,203,0.957,0.391,0.004,1
10.1371/journal.pcbi.1005449,Network perturbation by recurrent regulatory variants in cancer,2017,4,4386,Article,5,47,4,3,2,8,161,0.957,0.333,0,0.497
10.1371/journal.pcbi.1005450,Migration of small ligands in globins: Xe diffusion in truncated hemoglobin N,2017,3,2277,Article,3,58,9,0,2,12,158,0.926,0.287,NA,0
10.1371/journal.pcbi.1005451,Polarization and migration in the zebrafish posterior lateral line system,2017,10,3198,Article,7,29,12,16,3,10,160,0.94,0.38,1,0.998
10.1371/journal.pcbi.1005452,Heterogeneous firing responses predict diverse couplings to presynaptic activity in mice layer V pyramidal neurons,2017,2,2835,Article,2,33,6,9,3,15,334,0.994,0.318,0,0.002
10.1371/journal.pcbi.1005453,Effects of contact structure on the transient evolution of HIV virulence,2017,2,2998,Article,2,34,6,6,2,11,294,0.968,0.325,0.067,0.003
10.1371/journal.pcbi.1005454,Chemical Reaction Network Theory elucidates sources of multistability in interferon signaling,2017,17,4992,Article,3,62,6,56,2,11,168,0.936,0.418,0.996,NA
10.1371/journal.pcbi.1005455,PBMDA: A novel and effective path-based computational model for miRNA-disease association prediction,2017,196,8118,Article,7,62,2,12,2,14,281,0.909,0.315,NA,0.583
10.1371/journal.pcbi.1005456,Interrogating the topological robustness of gene regulatory circuits by randomization,2017,47,6931,Article,6,55,6,2,3,10,287,0.983,0.309,0,0.007
10.1371/journal.pcbi.1005457,Transcriptomics technologies,2017,182,69606,Article,5,149,6,0,2,2,229,0.903,0.336,0.003,0.004
10.1371/journal.pcbi.1005458,Achieving global perfect homeostasis through transporter regulation,2017,8,3187,Article,3,84,8,10,3,7,218,0.972,0.343,0,0.005
10.1371/journal.pcbi.1005459,Beware batch culture: Seasonality and niche construction predicted to favor bacterial adaptive diversification,2017,12,3578,Article,5,43,12,2,2,13,353,0.995,0.353,0.005,0
10.1371/journal.pcbi.1005460,Highly accessible AU-rich regions in 3’ untranslated regions are hotspots for binding of regulatory factors,2017,20,5418,Article,3,64,6,2,2,16,298,0.882,0.294,1,0
10.1371/journal.pcbi.1005461,The promiscuous enzyme medium-chain 3-keto-acyl-CoA thiolase triggers a vicious cycle in fatty-acid beta-oxidation,2017,9,4780,Article,4,55,6,19,2,19,311,0.961,0.318,NA,0.997
10.1371/journal.pcbi.1005462,Systematic identification of phosphorylation-mediated protein interaction switches,2017,20,6546,Article,11,75,3,1,3,8,135,0.954,0.299,0.003,0.004
10.1371/journal.pcbi.1005463,Sequence dependency of canonical base pair opening in the DNA double helix,2017,14,4172,Article,3,52,7,3,2,12,252,0.965,0.424,1,0
10.1371/journal.pcbi.1005464,Functional asymmetry and plasticity of electrical synapses interconnecting neurons through a 36-state model of gap junction channel gating,2017,8,4065,Article,4,71,10,11,3,19,313,0.938,0.294,NA,NA
10.1371/journal.pcbi.1005465,Amino acid composition predicts prion activity,2017,17,4988,Article,3,59,4,5,3,6,205,0.925,0.342,NA,0.072
10.1371/journal.pcbi.1005466,A review of active learning approaches to experimental design for uncovering biological networks,2017,24,9567,Review,2,35,2,27,2,13,152,1,0.374,0,0.003
10.1371/journal.pcbi.1005467,ARACHNE: A neural-neuroglial network builder with remotely controlled parallel computing,2017,4,5998,Article,4,48,4,2,4,11,142,0.944,0.318,0,0
10.1371/journal.pcbi.1005468,Role of non-native electrostatic interactions in the coupled folding and binding of PUMA with Mcl-1,2017,21,3036,Article,4,61,7,5,4,17,206,0.944,0.315,NA,0.243
10.1371/journal.pcbi.1005469,Transient chromatin properties revealed by polymer models and stochastic simulations constructed from Chromosomal Capture data,2017,11,3496,Article,2,45,6,16,3,15,203,0.991,0.393,0.098,0.004
10.1371/journal.pcbi.1005470,Quantifying the roles of host movement and vector dispersal in the transmission of vector-borne diseases of livestock,2017,14,4516,Article,5,52,4,8,2,18,268,0.938,0.324,0.004,0.003
10.1371/journal.pcbi.1005471,The preferred nucleotide contexts of the AID/APOBEC cytidine deaminases have differential effects when mutating retrotransposon and virus sequences compared to host genes,2017,15,5780,Article,2,83,5,3,2,23,199,0.924,0.263,0.004,0.004
10.1371/journal.pcbi.1005472,"Correction to: Multiscale mutation clustering algorithm identifies pan-cancer mutational clusters associated with pathway-level changes in gene expression (PLOS Computational Biology, (2017), 13, 2, (e1005347), 10.1371/journal.pcbi.1005347)",2017,0,2225,Erratum,1,1,0,0,0,31,NA,0,0,NA,NA
10.1371/journal.pcbi.1005473,Ten simple rules to consider regarding preprint submission,2017,33,45890,Editorial,4,30,0,0,2,8,NA,0,0,0.003,0.004
10.1371/journal.pcbi.1005474,Geospatial characteristics of measles transmission in China during 2005−2014,2017,9,4308,Article,6,52,5,0,2,10,307,0.884,0.285,0.667,0.004
